date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:49:58	112002/112002	---M--	200	added ('OK')	image/png	etag:%227ca37b7-1b582-5a573c565cd9c%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:49:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Sep%202020%2009:49:57%20GMT	https://www.top5arabcasinos.com/?p=1237	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/indexdc2c.html	(from https://www.top5arabcasinos.com/%d9%85%d8%a7%d9%83%d9%8a%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d9%82%d9%85%d8%a7%d8%b1/)
12:49:58	76412/76412	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Sep%202020%2009:49:57%20GMT	https://www.top5arabcasinos.com/%d9%85%d8%a7%d9%83%d9%8a%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d9%82%d9%85%d8%a7%d8%b1/?amp	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/%d9%85%d8%a7%d9%83%d9%8a%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d9%82%d9%85%d8%a7%d8%b1/index162c.html	(from https://www.top5arabcasinos.com/%d9%85%d8%a7%d9%83%d9%8a%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d9%82%d9%85%d8%a7%d8%b1/)
12:50:00	187023/187023	---M--	200	added ('OK')	image/png	etag:%227ca37ae-2da8f-5a573ae1fa1de%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/Baccarat.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/Baccarat.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:00	88687/88687	---M--	200	added ('OK')	image/jpeg	etag:%227ca37bd-15a6f-5a573d9ff568b%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%a7%d9%84%d9%87%d8%af%d9%81-%d9%85%d9%86-%d9%84%d8%b9%d8%a8%d8%a9-%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%a7%d9%84%d9%87%d8%af%d9%81-%d9%85%d9%86-%d9%84%d8%b9%d8%a8%d8%a9-%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87.jpg	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:00	103647/103647	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Sep%202020%2009:49:59%20GMT	https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/?amp	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/index162c.html	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Sep%202020%2009:49:59%20GMT	https://www.top5arabcasinos.com/?p=1275	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/index174b.html	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:00	60685/60685	---M--	200	added ('OK')	image/png	etag:%227ca37c5-ed0d-5a573ea17ae9d%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/%d9%82%d9%8a%d9%91%d9%8e%d9%85-%d8%a7%d9%84%d8%a8%d8%b7%d8%a7%d9%82%d8%a7%d8%aa-%d9%81%d9%8a-%d9%84%d8%b9%d8%a8%d8%a9-%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/%d9%82%d9%8a%d9%91%d9%8e%d9%85-%d8%a7%d9%84%d8%a8%d8%b7%d8%a7%d9%82%d8%a7%d8%aa-%d9%81%d9%8a-%d9%84%d8%b9%d8%a8%d8%a9-%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:01	24480/24480	---M--	200	added ('OK')	image/png	etag:%227ca37cc-5fa0-5a573f1fe1c7b%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/baccarat-card-values.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/baccarat-card-values.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:02	31273/31273	---M--	200	added ('OK')	image/png	etag:%227ca383c-7a29-5a577574b5fb2%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/Baccarat-Full-size-Punto-Banco.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/Baccarat-Full-size-Punto-Banco.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:03	18041/18041	---M--	200	added ('OK')	image/png	etag:%227ca385c-4679-5a5775b0e0a98%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/Mini-Baccarat.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/Mini-Baccarat.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:04	20617/20617	---M--	200	added ('OK')	image/png	etag:%227ca387a-5089-5a5775d9fe1dd%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/Midi-Baccarat.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/Midi-Baccarat.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:05	101930/101930	---M--	200	added ('OK')	image/png	etag:%227ca3881-18e2a-5a577636fce6d%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%b7%d8%b1%d9%8a%d9%82%d8%a9-%d9%84%d8%b9%d8%a8-%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87-%d9%81%d9%8a-%d8%a7%d9%84%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%b7%d8%b1%d9%8a%d9%82%d8%a9-%d9%84%d8%b9%d8%a8-%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87-%d9%81%d9%8a-%d8%a7%d9%84%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:06	26853/26853	---M--	200	added ('OK')	image/png	etag:%227ca388a-68e5-5a57769e3f5e0%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/%d9%82%d9%88%d8%a7%d8%b9%d8%af-%d8%a7%d9%84%d8%a8%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab%d8%a9-%d9%81%d9%8a-%d9%84%d8%b9%d8%a8%d8%a9-%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/%d9%82%d9%88%d8%a7%d8%b9%d8%af-%d8%a7%d9%84%d8%a8%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab%d8%a9-%d9%81%d9%8a-%d9%84%d8%b9%d8%a8%d8%a9-%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:07	39261/39261	---M--	200	added ('OK')	image/png	etag:%227ca3891-995d-5a5776c359733%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/%d9%82%d9%88%d8%a7%d8%b9%d8%af-%d8%aa%d9%88%d8%b2%d9%8a%d8%b9-%d8%a7%d9%84%d8%a8%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab%d8%a9-%d8%b9%d9%84%d9%89-%d9%8a%d8%af-%d8%a7%d9%84%d9%84%d8%a7%d8%b9%d8%a8.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/%d9%82%d9%88%d8%a7%d8%b9%d8%af-%d8%aa%d9%88%d8%b2%d9%8a%d8%b9-%d8%a7%d9%84%d8%a8%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab%d8%a9-%d8%b9%d9%84%d9%89-%d9%8a%d8%af-%d8%a7%d9%84%d9%84%d8%a7%d8%b9%d8%a8.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:08	30783/30783	---M--	200	added ('OK')	image/png	etag:%227ca38bb-783f-5a57770abc6c1%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/Baccarat-natural-hand.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/Baccarat-natural-hand.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:09	50979/50979	---M--	200	added ('OK')	image/png	etag:%227ca38c4-c723-5a57773cf98e4%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/Online-Baccarat.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/Online-Baccarat.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:10	69818/69818	---M--	200	added ('OK')	image/png	etag:%227ca38cd-110ba-5a5777c6cf17f%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/%d9%84%d9%82%d8%af-%d9%84%d8%ae%d8%b5%d8%aa-%d9%82%d9%88%d8%a7%d8%b9%d8%af-%d8%b3%d8%ad%d8%a8-%d8%a7%d9%84%d8%a8%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab%d8%a9-%d9%84%d9%8a%d8%af-%d8%a7%d9%84%d8%a8%d9%86%d9%83-%d8%a3%d8%b9%d9%84%d8%a7%d9%87-%d9%81%d9%8a-%d8%a7%d9%84%d8%ac%d8%af%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%a7%d9%84%d9%8a.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/%d9%84%d9%82%d8%af-%d9%84%d8%ae%d8%b5%d8%aa-%d9%82%d9%88%d8%a7%d8%b9%d8%af-%d8%b3%d8%ad%d8%a8-%d8%a7%d9%84%d8%a8%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab%d8%a9-%d9%84%d9%8a%d8%af-%d8%a7%d9%84%d8%a8%d9%86%d9%83-%d8%a3%d8%b9%d9%84%d8%a7%d9%87-%d9%81%d9%8a-%d8%a7%d9%84%d8%ac%d8%af%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d8%a7%d9%84%d9%8a.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:11	86511/86511	---M--	200	added ('OK')	image/png	etag:%227ca38d6-151ef-5a57787e762c3%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/%d9%85%d9%84%d8%ae%d8%b5-%d9%82%d8%a7%d8%b9%d8%af%d8%a9-%d8%b3%d8%ad%d8%a8-%d8%a7%d9%84%d8%a8%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab%d8%a9-%d9%84%d9%8a%d8%af-%d8%a7%d9%84%d8%a8%d9%86%d9%83.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/%d9%85%d9%84%d8%ae%d8%b5-%d9%82%d8%a7%d8%b9%d8%af%d8%a9-%d8%b3%d8%ad%d8%a8-%d8%a7%d9%84%d8%a8%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab%d8%a9-%d9%84%d9%8a%d8%af-%d8%a7%d9%84%d8%a8%d9%86%d9%83.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:13	170524/170524	---M--	200	added ('OK')	image/png	etag:%227ca38df-29a1c-5a5778e2d70dc%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/Player-vs-Banker.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/Player-vs-Banker.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:14	46617/46617	---M--	200	added ('OK')	image/png	etag:%227ca38e8-b619-5a577936e14d3%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/%d9%85%d9%8f%d9%84%d8%ae%d8%b5-%d9%85%d9%8a%d8%b2%d8%a9-%d8%a7%d9%84%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-%d9%85%d9%86-%d9%84%d8%b9%d8%a8%d8%a9-%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/%d9%85%d9%8f%d9%84%d8%ae%d8%b5-%d9%85%d9%8a%d8%b2%d8%a9-%d8%a7%d9%84%d9%83%d8%a7%d8%b2%d9%8a%d9%86%d9%88-%d9%85%d9%86-%d9%84%d8%b9%d8%a8%d8%a9-%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:14	47638/47638	---M--	200	added ('OK')	image/png	etag:%227ca38ef-ba16-5a5779662ef86%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%b9%d9%85%d9%88%d9%84%d8%a9-%d9%85%d9%8f%d8%ae%d9%81%d8%b6%d9%91%d9%8e%d8%a9-%d8%b9%d9%84%d9%89-%d9%8a%d8%af-%d8%a7%d9%84%d8%a8%d9%86%d9%83.png	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/05/%d8%b9%d9%85%d9%88%d9%84%d8%a9-%d9%85%d9%8f%d8%ae%d9%81%d8%b6%d9%91%d9%8e%d8%a9-%d8%b9%d9%84%d9%89-%d9%8a%d8%af-%d8%a7%d9%84%d8%a8%d9%86%d9%83.png	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:15	0/-1	---M--	301	error ('')			https://www.top5arabcasinos.com/bet365	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/bet365.78.delayed	(from https://www.top5arabcasinos.com/%d8%a8%d8%a7%d9%83%d8%a7%d8%b1%d8%a7%d9%87/)
12:50:15	25612/25612	---M--	200	added ('OK')	image/jpeg	etag:%227ca36bc-640c-5aa50ff940a1c%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/07/%d8%a8%d9%84%d9%88%d8%aa.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/07/%d8%a8%d9%84%d9%88%d8%aa.jpg	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
12:50:16	25001/25001	---M--	200	added ('OK')	image/jpeg	etag:%227ca21f3-61a9-5aa50942727da%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/07/%d8%a8%d9%84%d9%88%d8%aa-%d8%aa%d8%b1%d8%aa%d9%8a%d8%a8-%d8%a7%d9%84%d9%88%d8%b1%d9%82.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/07/%d8%a8%d9%84%d9%88%d8%aa-%d8%aa%d8%b1%d8%aa%d9%8a%d8%a8-%d8%a7%d9%84%d9%88%d8%b1%d9%82.jpg	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
12:50:18	26399/26399	---M--	200	added ('OK')	image/jpeg	etag:%227ca2328-671f-5aa509acaa6ad%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/07/Baloot-%d8%aa%d8%b1%d8%aa%d9%8a%d8%a8-%d8%a7%d9%84%d9%88%d8%b1%d9%82.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/07/Baloot-%d8%aa%d8%b1%d8%aa%d9%8a%d8%a8-%d8%a7%d9%84%d9%88%d8%b1%d9%82.jpg	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
12:50:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Sep%202020%2009:50:17%20GMT	https://www.top5arabcasinos.com/?p=1475	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/indexd8a3.html	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
12:50:18	87838/87838	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Sep%202020%2009:50:17%20GMT	https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/?amp	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/index162c.html	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
12:50:18	18787/18787	---M--	200	added ('OK')	image/jpeg	etag:%227ca3661-4963-5aa50b0ae5848%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/07/%d8%a8%d9%84%d9%88%d8%aa-%d8%aa%d8%ad%d8%af%d9%8a%d8%af-%d9%86%d9%85%d8%b7-%d9%86%d9%88%d8%b9-%d8%a7%d9%84%d9%84%d8%b9%d8%a8.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/07/%d8%a8%d9%84%d9%88%d8%aa-%d8%aa%d8%ad%d8%af%d9%8a%d8%af-%d9%86%d9%85%d8%b7-%d9%86%d9%88%d8%b9-%d8%a7%d9%84%d9%84%d8%b9%d8%a8.jpg	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
12:50:19	11535/11535	---M--	200	added ('OK')	image/jpeg	etag:%227ca3667-2d0f-5aa50bd2630f7%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/07/%d8%a8%d9%84%d9%88%d8%aa-%d8%a7%d9%84%d9%84%d8%b9%d8%a8.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/07/%d8%a8%d9%84%d9%88%d8%aa-%d8%a7%d9%84%d9%84%d8%b9%d8%a8.jpg	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
12:50:20	18652/18652	---M--	200	added ('OK')	image/jpeg	etag:%227ca366d-48dc-5aa50c259f147%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/07/Play-Baloot.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/07/Play-Baloot.jpg	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
12:50:21	15754/15754	---M--	200	added ('OK')	image/jpeg	etag:%227ca3679-3d8a-5aa50c6ad922b%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/07/Baloot-online.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/07/Baloot-online.jpg	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
12:50:22	14170/14170	---M--	200	added ('OK')	image/jpeg	etag:%227ca3682-375a-5aa50cf493745%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/07/%d9%88%d9%87%d9%88-%d8%a3%d9%86-%d9%8a%d9%85%d8%aa%d9%84%d9%83-%d8%a7%d9%84%d9%84%d8%a7%d8%b9%d8%a8-3-%d8%a8%d8%b7%d8%a7%d9%82%d8%a7%d8%aa-%d9%85%d9%8f%d8%aa%d8%b3%d9%84%d8%b3%d9%84%d8%a9-%d9%85%d9%86-%d9%86%d9%81%d8%b3-%d8%a7%d9%84%d9%86%d9%88%d8%b9.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/07/%d9%88%d9%87%d9%88-%d8%a3%d9%86-%d9%8a%d9%85%d8%aa%d9%84%d9%83-%d8%a7%d9%84%d9%84%d8%a7%d8%b9%d8%a8-3-%d8%a8%d8%b7%d8%a7%d9%82%d8%a7%d8%aa-%d9%85%d9%8f%d8%aa%d8%b3%d9%84%d8%b3%d9%84%d8%a9-%d9%85%d9%86-%d9%86%d9%81%d8%b3-%d8%a7%d9%84%d9%86%d9%88%d8%b9.jpg	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
12:50:23	10697/10697	---M--	200	added ('OK')	image/jpeg	etag:%227ca3688-29c9-5aa50d8d7011f%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/07/%d9%88%d9%87%d9%8a-%d8%a3%d9%86-%d9%8a%d9%85%d8%aa%d9%84%d9%83-%d8%a7%d9%84%d9%84%d8%a7%d8%b9%d8%a8-4-%d8%a3%d9%88%d8%b1%d8%a7%d9%82-%d9%85%d9%8f%d8%aa%d8%b3%d9%84%d8%b3%d9%84%d8%a9-%d9%85%d9%86-%d9%86%d9%81%d8%b3-%d8%a7%d9%84%d9%86%d9%88%d8%b9.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/07/%d9%88%d9%87%d9%8a-%d8%a3%d9%86-%d9%8a%d9%85%d8%aa%d9%84%d9%83-%d8%a7%d9%84%d9%84%d8%a7%d8%b9%d8%a8-4-%d8%a3%d9%88%d8%b1%d8%a7%d9%82-%d9%85%d9%8f%d8%aa%d8%b3%d9%84%d8%b3%d9%84%d8%a9-%d9%85%d9%86-%d9%86%d9%81%d8%b3-%d8%a7%d9%84%d9%86%d9%88%d8%b9.jpg	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
12:50:24	11394/11394	---M--	200	added ('OK')	image/jpeg	etag:%227ca368e-2c82-5aa50e0de87fa%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/07/%d9%84%d9%87%d8%a7-%d9%86%d9%88%d8%b9%d8%a7%d9%86%d8%9b-%d8%a7%d9%84%d8%a3%d9%88%d9%84-%d9%87%d9%88-%d8%a3%d9%86-%d9%8a%d9%85%d8%aa%d9%84%d9%83-%d8%a7%d9%84%d9%84%d8%a7%d8%b9%d8%a8-5-%d8%a8%d8%b7%d8%a7%d9%82%d8%a7%d8%aa-%d9%85%d9%8f%d8%aa%d8%b3%d9%84%d8%b3%d9%84%d8%a9-%d9%85%d9%86-%d9%86%d9%81%d8%b3-%d8%a7%d9%84%d9%86%d9%88%d8%b9.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/07/%d9%84%d9%87%d8%a7-%d9%86%d9%88%d8%b9%d8%a7%d9%86%d8%9b-%d8%a7%d9%84%d8%a3%d9%88%d9%84-%d9%87%d9%88-%d8%a3%d9%86-%d9%8a%d9%85%d8%aa%d9%84%d9%83-%d8%a7%d9%84%d9%84%d8%a7%d8%b9%d8%a8-5-%d8%a8%d8%b7%d8%a7%d9%82%d8%a7%d8%aa-%d9%85%d9%8f%d8%aa%d8%b3%d9%84%d8%b3%d9%84%d8%a9-%d9%85%d9%86-%d9%86%d9%81%d8%b3-%d8%a7%d9%84%d9%86%d9%88%d8%b9.jpg	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
12:50:25	12289/12289	---M--	200	added ('OK')	image/jpeg	etag:%227ca3694-3001-5aa50e0f08d4b%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/07/%d9%88%d9%87%d9%8a-%d8%a3%d9%86-%d9%8a%d9%83%d9%88%d9%86-%d9%85%d8%b9-%d8%a7%d9%84%d9%84%d8%a7%d8%b9%d8%a8-4-%d8%a8%d8%b7%d8%a7%d9%82%d8%a7%d8%aa-%d9%85%d9%86-%d9%86%d9%88%d8%b9-%d8%a2%d8%b3-%d8%a8%d8%b4%d8%b1%d8%b7-%d8%a3%d9%86-%d9%8a%d9%83%d9%88%d9%86-%d8%a7%d9%84%d9%84%d8%b9%d8%a8-%d8%b5%d9%86.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/07/%d9%88%d9%87%d9%8a-%d8%a3%d9%86-%d9%8a%d9%83%d9%88%d9%86-%d9%85%d8%b9-%d8%a7%d9%84%d9%84%d8%a7%d8%b9%d8%a8-4-%d8%a8%d8%b7%d8%a7%d9%82%d8%a7%d8%aa-%d9%85%d9%86-%d9%86%d9%88%d8%b9-%d8%a2%d8%b3-%d8%a8%d8%b4%d8%b1%d8%b7-%d8%a3%d9%86-%d9%8a%d9%83%d9%88%d9%86-%d8%a7%d9%84%d9%84%d8%b9%d8%a8-%d8%b5%d9%86.jpg	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
12:50:26	32237/32237	---M--	200	added ('OK')	image/jpeg	etag:%227ca36b3-7ded-5aa50ff7ca1e1%22	https://www.top5arabcasinos.com/wp-content/uploads/2020/07/%d8%a8%d9%84%d9%88%d8%aa-%d8%a7%d9%84%d9%86%d9%82%d8%a7%d8%b7.jpg	/home/illuschwo/websites/top5arabcasinos.com/www.top5arabcasinos.com/wp-content/uploads/2020/07/%d8%a8%d9%84%d9%88%d8%aa-%d8%a7%d9%84%d9%86%d9%82%d8%a7%d8%b7.jpg	(from https://www.top5arabcasinos.com/%d8%a8%d9%84%d9%88%d8%aa/)
